,SEX,TIP,AGE,FO,EDU,DOHOD,PROF,weight
1423,2.0,7.0,60.0,3.0,3.0,3.0,2.0,0.7992790147016298
1424,1.0,4.0,60.0,6.0,4.0,3.0,7.0,0.38225298652467227
1425,1.0,2.0,57.0,5.0,4.0,3.0,2.0,0.5747206379563474
1426,2.0,1.0,72.0,1.0,4.0,3.0,1.0,1.2302448876070828
1427,1.0,2.0,78.0,7.0,3.0,2.0,1.0,1.020666270309952
1428,1.0,1.0,30.0,6.0,6.0,3.0,7.0,0.7592243612424803
1429,1.0,1.0,76.0,2.0,5.0,3.0,1.0,0.7163820516246919
1430,1.0,2.0,64.0,3.0,4.0,3.0,2.0,0.7515174024414059
1431,2.0,1.0,80.0,1.0,5.0,2.0,1.0,1.0687130911508451
1432,1.0,4.0,39.0,1.0,4.0,3.0,7.0,0.8354775639176066
1433,1.0,2.0,45.0,5.0,2.0,3.0,99.0,0.5747206379563474
1434,2.0,1.0,67.0,1.0,4.0,3.0,1.0,1.2302448876070828
1435,1.0,3.0,48.0,4.0,4.0,3.0,1.0,0.4109391668425548
1436,1.0,3.0,52.0,4.0,5.0,3.0,7.0,0.21416874957472065
1437,1.0,1.0,55.0,6.0,4.0,4.0,2.0,0.3520289265520285
1438,1.0,5.0,63.0,1.0,4.0,5.0,1.0,0.5662790007278534
1439,1.0,3.0,47.0,4.0,5.0,4.0,9.0,0.21416874957472065
1440,1.0,3.0,52.0,3.0,5.0,3.0,1.0,0.9678065697764008
1441,1.0,3.0,26.0,2.0,4.0,2.0,9.0,0.8226059482670174
1442,1.0,5.0,52.0,5.0,4.0,3.0,1.0,0.5594300580940323
1443,2.0,7.0,73.0,3.0,4.0,3.0,1.0,0.7992790147016298
1444,1.0,2.0,75.0,3.0,5.0,2.0,1.0,0.7501304115493805
1445,1.0,7.0,39.0,5.0,5.0,3.0,9.0,1.308703622420453
1446,2.0,2.0,40.0,7.0,5.0,2.0,5.0,1.2314011518937584
1447,2.0,3.0,50.0,8.0,5.0,2.0,2.0,1.643697814450882
1448,2.0,7.0,54.0,5.0,4.0,4.0,7.0,1.3955769773842341
1449,1.0,4.0,37.0,1.0,4.0,4.0,7.0,0.9623580762139731
1450,1.0,3.0,36.0,2.0,5.0,1.0,7.0,0.5047803768141059
1451,1.0,5.0,72.0,2.0,4.0,3.0,2.0,0.4597958677314395
1452,2.0,3.0,40.0,1.0,5.0,3.0,7.0,1.1769333322468454
1453,1.0,5.0,40.0,3.0,4.0,2.0,8.0,0.6805185988556403
1454,2.0,1.0,69.0,3.0,4.0,3.0,1.0,0.4173505536842749
1455,2.0,7.0,59.0,1.0,4.0,3.0,1.0,0.8404945334958348
1456,1.0,1.0,63.0,6.0,3.0,3.0,2.0,0.346013972878296
1457,2.0,6.0,70.0,2.0,5.0,2.0,1.0,0.6466358468266032
1458,2.0,7.0,43.0,7.0,4.0,3.0,99.0,0.927777324830256
1459,1.0,5.0,54.0,1.0,4.0,3.0,7.0,0.9576684873182186
1460,2.0,5.0,50.0,7.0,4.0,3.0,9.0,0.5377476388106479
1461,1.0,7.0,38.0,7.0,4.0,3.0,7.0,2.2910347754225198
1462,1.0,3.0,19.0,4.0,3.0,2.0,3.0,2.5786975593501857
1463,1.0,1.0,76.0,1.0,6.0,2.0,2.0,0.7163820516246919
1464,1.0,2.0,59.0,7.0,5.0,4.0,8.0,0.3340280842852204
1465,2.0,2.0,63.0,4.0,5.0,2.0,1.0,0.6559971351633069
1466,1.0,7.0,66.0,8.0,4.0,4.0,1.0,0.6788132580030135
1467,1.0,1.0,76.0,1.0,5.0,3.0,1.0,0.7163820516246919
1468,1.0,7.0,67.0,6.0,4.0,3.0,1.0,1.0576368382588357
1469,1.0,1.0,34.0,5.0,5.0,3.0,7.0,0.31205081119690603
1470,1.0,7.0,44.0,3.0,5.0,2.0,7.0,3.221183793268196
1471,2.0,3.0,47.0,6.0,4.0,3.0,6.0,0.5166131480266831
1472,1.0,4.0,49.0,5.0,5.0,3.0,7.0,0.3783495135825633
1473,1.0,7.0,63.0,2.0,5.0,5.0,1.0,0.5884012784802664
1474,1.0,1.0,65.0,1.0,3.0,4.0,1.0,0.8246603919071431
1475,2.0,4.0,43.0,1.0,6.0,4.0,9.0,0.7432205454944182
1476,1.0,2.0,56.0,8.0,4.0,3.0,7.0,0.2692034014527155
1477,1.0,1.0,63.0,2.0,4.0,2.0,2.0,0.8246603919071431
1478,2.0,2.0,93.0,7.0,1.0,3.0,1.0,1.4787655810870972
1479,1.0,2.0,68.0,5.0,5.0,3.0,2.0,0.5300527627467512
1480,1.0,7.0,29.0,6.0,2.0,2.0,7.0,1.126564648022014
1481,1.0,3.0,42.0,2.0,4.0,2.0,1.0,0.9174046558279584
1482,1.0,3.0,48.0,1.0,4.0,3.0,7.0,0.8770145327254585
1483,1.0,2.0,55.0,5.0,3.0,3.0,7.0,0.5747206379563474
1484,1.0,1.0,36.0,7.0,5.0,4.0,7.0,0.7328889412149703
1485,2.0,1.0,18.0,3.0,2.0,4.0,4.0,0.8433144405766406
1486,2.0,1.0,53.0,2.0,5.0,4.0,9.0,0.9177160672834836
1487,2.0,7.0,35.0,6.0,4.0,3.0,7.0,0.4135490234928158
1488,2.0,2.0,44.0,3.0,4.0,2.0,9.0,0.3727650463387763
1489,1.0,7.0,50.0,1.0,4.0,3.0,7.0,1.2340953081104011
1490,2.0,7.0,40.0,7.0,4.0,4.0,7.0,0.927777324830256
1491,2.0,4.0,61.0,5.0,5.0,4.0,1.0,0.6672340344036378
1492,2.0,2.0,71.0,3.0,4.0,5.0,2.0,1.0105848636714192
1493,2.0,4.0,62.0,1.0,4.0,3.0,1.0,0.7443723215229339
1494,1.0,1.0,53.0,1.0,5.0,3.0,5.0,0.8006821130067167
1495,1.0,7.0,65.0,6.0,4.0,2.0,1.0,1.0576368382588357
1496,1.0,1.0,80.0,1.0,6.0,2.0,1.0,0.7163820516246919
1497,1.0,7.0,65.0,3.0,4.0,3.0,1.0,0.9106510807838275
1498,1.0,4.0,66.0,1.0,4.0,4.0,1.0,0.5662790007278534
1499,2.0,1.0,32.0,5.0,5.0,2.0,7.0,1.86573968857348
1500,2.0,7.0,66.0,1.0,5.0,3.0,2.0,1.0526089596994213
1501,1.0,1.0,65.0,2.0,6.0,3.0,2.0,0.7163820516246919
1502,1.0,1.0,41.0,1.0,5.0,2.0,7.0,0.695800566912402
1503,1.0,2.0,59.0,7.0,5.0,3.0,8.0,0.3340280842852204
1504,1.0,2.0,49.0,5.0,5.0,2.0,8.0,0.3886907231218082
1505,1.0,3.0,67.0,1.0,3.0,3.0,2.0,0.7752395872785764
1506,1.0,5.0,69.0,2.0,3.0,5.0,1.0,0.4597958677314395
1507,1.0,5.0,69.0,3.0,6.0,3.0,2.0,0.7058258795468355
1508,1.0,4.0,54.0,5.0,5.0,3.0,7.0,0.3783495135825633
1509,1.0,5.0,47.0,5.0,4.0,3.0,7.0,0.5594300580940323
1510,1.0,3.0,71.0,4.0,5.0,4.0,1.0,0.4197303840454391
1511,1.0,1.0,35.0,5.0,4.0,2.0,7.0,0.6639744887357436
1512,1.0,3.0,75.0,1.0,4.0,3.0,1.0,0.7752395872785764
1513,2.0,7.0,72.0,8.0,4.0,3.0,1.0,1.0023790335959226
1514,1.0,2.0,61.0,3.0,5.0,3.0,8.0,0.7501304115493805
1515,2.0,5.0,58.0,5.0,4.0,3.0,1.0,1.2925810829859417
1516,2.0,2.0,64.0,7.0,4.0,4.0,1.0,1.4787655810870972
1517,2.0,3.0,60.0,1.0,5.0,3.0,1.0,1.2794591697770965
1518,1.0,5.0,66.0,1.0,4.0,3.0,2.0,0.7569807643209662
1519,1.0,1.0,58.0,1.0,4.0,3.0,7.0,0.9217020772752145
1520,2.0,3.0,55.0,5.0,4.0,4.0,7.0,1.7688163850572376
1521,2.0,1.0,66.0,3.0,5.0,2.0,1.0,0.4165802968480908
1522,1.0,7.0,63.0,7.0,4.0,3.0,1.0,1.0251317101831356
1523,1.0,1.0,53.0,6.0,4.0,3.0,7.0,0.3520289265520285
1524,2.0,3.0,73.0,4.0,5.0,3.0,2.0,0.41109304157428156
1525,2.0,7.0,73.0,1.0,4.0,3.0,1.0,0.955908529869663
1526,2.0,3.0,82.0,7.0,4.0,3.0,1.0,0.43430083714786116
1527,2.0,1.0,77.0,5.0,4.0,2.0,2.0,1.1288084091029154
1528,1.0,7.0,67.0,3.0,4.0,3.0,1.0,0.9106510807838275
1529,1.0,1.0,71.0,2.0,3.0,3.0,1.0,0.8246603919071431
1530,2.0,4.0,59.0,1.0,4.0,3.0,1.0,0.8800386783694232
1531,1.0,4.0,45.0,7.0,1.0,3.0,7.0,0.6090787877277696
1532,1.0,6.0,63.0,1.0,3.0,3.0,7.0,0.5662790007278534
1533,2.0,5.0,49.0,1.0,4.0,3.0,7.0,0.8800386783694232
1534,1.0,7.0,36.0,5.0,2.0,2.0,5.0,1.9350577104912277
1535,2.0,4.0,59.0,1.0,5.0,3.0,2.0,0.9690640566414832
1536,2.0,6.0,42.0,5.0,3.0,3.0,6.0,2.0290918637072566
1537,2.0,5.0,47.0,7.0,4.0,3.0,7.0,0.5377476388106479
1538,2.0,7.0,73.0,5.0,4.0,3.0,1.0,1.4953449354924824
1539,2.0,4.0,46.0,3.0,5.0,3.0,7.0,0.632802664012558
1540,2.0,5.0,22.0,7.0,4.0,99.0,6.0,1.8182123868124025
1541,1.0,3.0,66.0,5.0,4.0,3.0,1.0,0.9714591010392152
1542,2.0,1.0,69.0,7.0,4.0,3.0,1.0,1.5722507160867316
1543,2.0,7.0,56.0,1.0,5.0,2.0,7.0,3.0846623032846074
1544,1.0,4.0,35.0,2.0,5.0,3.0,7.0,0.4163132071607513
1545,2.0,2.0,43.0,7.0,4.0,3.0,7.0,1.3000688822807152
1546,1.0,1.0,69.0,7.0,5.0,4.0,1.0,0.6593585992067291
1547,1.0,1.0,44.0,3.0,5.0,3.0,7.0,0.7927508611800114
1548,1.0,7.0,71.0,1.0,5.0,3.0,1.0,1.1680225158921882
1549,1.0,5.0,40.0,6.0,4.0,3.0,7.0,1.0978248589520228
1550,1.0,7.0,48.0,3.0,4.0,4.0,2.0,2.068064851928649
1551,1.0,1.0,42.0,2.0,4.0,3.0,8.0,0.8009680964198747
1552,1.0,4.0,35.0,5.0,5.0,3.0,7.0,0.47055501002626576
1553,1.0,3.0,67.0,3.0,4.0,3.0,2.0,0.46524778329319766
1554,2.0,3.0,64.0,3.0,5.0,4.0,1.0,1.703389003234922
1555,1.0,5.0,75.0,1.0,5.0,3.0,1.0,0.6235642127150461
1556,1.0,1.0,73.0,2.0,5.0,3.0,1.0,0.7163820516246919
1557,1.0,1.0,19.0,5.0,4.0,2.0,1.0,0.6434404867611633
1558,1.0,7.0,73.0,4.0,5.0,3.0,1.0,0.4156026108390918
1559,2.0,2.0,55.0,6.0,5.0,3.0,1.0,1.090507062292963
1560,2.0,3.0,36.0,1.0,3.0,3.0,8.0,1.5565058405112089
1561,1.0,1.0,33.0,5.0,5.0,3.0,7.0,0.31205081119690603
1562,1.0,3.0,37.0,5.0,5.0,2.0,7.0,0.429533343733702
1563,1.0,3.0,36.0,2.0,5.0,4.0,7.0,0.5047803768141059
1564,2.0,5.0,47.0,1.0,5.0,3.0,7.0,0.9690640566414832
1565,1.0,1.0,27.0,7.0,6.0,2.0,9.0,0.8538614195612813
1566,1.0,3.0,40.0,1.0,5.0,2.0,9.0,0.4715973274009596
1567,2.0,6.0,24.0,6.0,2.0,3.0,7.0,3.2511291390582437
1568,2.0,6.0,31.0,1.0,5.0,3.0,7.0,2.1812443600521965
1569,1.0,3.0,50.0,3.0,5.0,4.0,1.0,0.9678065697764008
1570,1.0,3.0,39.0,7.0,5.0,3.0,2.0,0.6668881030366882
1571,2.0,1.0,43.0,5.0,5.0,3.0,7.0,1.2300485554805638
1572,2.0,2.0,64.0,1.0,4.0,3.0,1.0,1.0090179027226398
1573,2.0,3.0,69.0,2.0,5.0,2.0,2.0,0.4298771952631109
1574,1.0,2.0,36.0,6.0,5.0,3.0,5.0,0.539843945206348
1575,2.0,1.0,28.0,5.0,5.0,2.0,9.0,1.86573968857348
1576,1.0,1.0,42.0,1.0,4.0,2.0,7.0,0.8009680964198747
1577,1.0,3.0,35.0,4.0,5.0,3.0,7.0,0.23412711836049258
1578,1.0,3.0,43.0,1.0,4.0,3.0,8.0,0.42827291538069673
1579,1.0,2.0,40.0,8.0,4.0,4.0,7.0,0.16375300686850908
1580,1.0,1.0,34.0,7.0,4.0,1.0,9.0,0.9014760621625879
1581,1.0,1.0,29.0,2.0,5.0,2.0,7.0,0.9081761631497366
1582,1.0,2.0,46.0,3.0,5.0,2.0,99.0,0.4881578359812335
1583,2.0,5.0,48.0,1.0,5.0,3.0,7.0,0.9690640566414832
1584,1.0,1.0,65.0,1.0,4.0,2.0,1.0,0.3919582120985886
1585,1.0,5.0,38.0,2.0,3.0,3.0,7.0,0.7566214775274318
1586,1.0,3.0,36.0,4.0,5.0,4.0,1.0,0.23412711836049258
1587,1.0,1.0,33.0,5.0,4.0,3.0,9.0,0.46140036439634624
1588,2.0,1.0,47.0,3.0,5.0,3.0,7.0,0.5076675710224074
1589,2.0,1.0,68.0,2.0,5.0,3.0,1.0,1.0687130911508451
1590,2.0,3.0,73.0,7.0,4.0,3.0,1.0,0.43430083714786116
1591,1.0,2.0,41.0,5.0,5.0,3.0,7.0,0.7237213086931964
1592,2.0,3.0,58.0,3.0,4.0,3.0,1.0,2.3163506212061944
1593,2.0,3.0,36.0,1.0,4.0,3.0,7.0,1.0688115477412883
1594,2.0,7.0,66.0,3.0,4.0,2.0,2.0,0.7992790147016298
1595,1.0,7.0,71.0,3.0,4.0,4.0,9.0,0.9106510807838275
1596,1.0,3.0,50.0,1.0,4.0,4.0,7.0,0.9749895473170931
1597,1.0,2.0,47.0,1.0,5.0,3.0,7.0,0.36909760261871016
1598,1.0,1.0,50.0,1.0,5.0,3.0,5.0,0.8006821130067167
1599,2.0,3.0,28.0,3.0,5.0,3.0,9.0,1.320583919107777
1600,2.0,1.0,52.0,1.0,5.0,2.0,9.0,0.9177160672834836
1601,2.0,3.0,51.0,2.0,5.0,3.0,2.0,0.6450579389626582
1602,2.0,1.0,76.0,3.0,5.0,4.0,1.0,0.4165802968480908
